日期,产品,价格
2013年8月6日,洋白菜,1.4
2013年8月7日,洋白菜,1.6
2013年8月8日,洋白菜,1.6
2013年8月11日,洋白菜,1.6
2013年8月12日,洋白菜,1.6
2013年8月13日,洋白菜,1.6
2013年8月14日,洋白菜,1.6
2013年8月15日,洋白菜,1.3
2013年8月16日,洋白菜,1.4
2013年8月18日,洋白菜,1.4
2013年8月20日,洋白菜,1.4
2013年8月21日,洋白菜,1.4
2013年8月22日,洋白菜,1.4
2013年8月23日,洋白菜,1.4
2013年8月25日,洋白菜,1.4
2013年8月26日,洋白菜,1.4
2013年8月27日,洋白菜,1.4
2013年8月28日,洋白菜,1.2
2013年8月29日,洋白菜,1.2
2013年8月30日,洋白菜,1.2
2013年9月1日,洋白菜,1.2
2013年9月2日,洋白菜,1.2
2013年9月3日,洋白菜,1.2
2013年9月4日,洋白菜,1.2
2013年9月5日,洋白菜,1.2
2013年9月10日,洋白菜,1.2
2013年9月11日,洋白菜,1.2
2013年9月12日,洋白菜,1.2
2013年9月13日,洋白菜,1.2
2013年9月15日,洋白菜,1.2
2013年9月16日,洋白菜,1.2
2013年9月17日,洋白菜,1.2
2013年9月19日,洋白菜,1.2
2013年9月20日,洋白菜,1.2
2013年9月22日,洋白菜,1.2
2013年9月23日,洋白菜,1.2
2013年9月24日,洋白菜,1.2
2013年9月25日,洋白菜,1.2
2013年9月26日,洋白菜,1.2
2013年9月27日,洋白菜,1.2
2013年9月28日,洋白菜,1.2
2013年9月30日,洋白菜,1.2
2013年10月2日,洋白菜,1.2
2013年10月5日,洋白菜,1.2
2013年10月6日,洋白菜,1.2
2013年10月7日,洋白菜,1.2
2013年10月8日,洋白菜,1.2
2013年10月9日,洋白菜,1.2
2013年10月10日,洋白菜,1.2
2013年10月11日,洋白菜,1.2
2013年10月12日,洋白菜,1.2
2013年10月15日,洋白菜,1.7
2013年10月16日,洋白菜,1.6
2013年10月17日,洋白菜,1.8
2013年10月18日,洋白菜,1.9
2013年10月19日,洋白菜,1.9
2013年10月20日,洋白菜,1.8
2013年10月21日,洋白菜,1.8
2013年10月22日,洋白菜,1.8
2013年10月23日,洋白菜,1.8
2013年10月24日,洋白菜,2.2
2013年10月25日,洋白菜,2.2
2013年10月28日,洋白菜,2.2
2013年10月29日,洋白菜,2.8
2013年10月30日,洋白菜,2.4
2013年10月31日,洋白菜,2.4
2013年11月1日,洋白菜,2.4
2013年11月4日,洋白菜,2.4
2013年11月5日,洋白菜,2.4
2013年11月6日,洋白菜,2.4
2013年11月7日,洋白菜,2.3
2013年11月8日,洋白菜,1.8
2013年11月9日,洋白菜,1.8
2013年11月11日,洋白菜,1.8
2013年11月12日,洋白菜,1.8
2013年11月13日,洋白菜,2
2013年11月14日,洋白菜,2
2013年11月15日,洋白菜,2
2013年11月17日,洋白菜,2
2013年11月19日,洋白菜,2
2013年11月20日,洋白菜,2
2013年11月21日,洋白菜,2
2013年11月22日,洋白菜,2
2013年11月25日,洋白菜,2
2013年11月26日,洋白菜,2
2013年11月27日,洋白菜,2
2013年12月2日,洋白菜,2
2013年12月3日,洋白菜,1.8
2013年12月4日,洋白菜,1.8
2013年12月5日,洋白菜,1.8
2013年12月6日,洋白菜,1.8
2013年12月7日,洋白菜,1.8
2013年12月9日,洋白菜,1.8
2013年12月10日,洋白菜,1.8
2013年12月11日,洋白菜,1.8
2013年12月12日,洋白菜,1.8
2013年12月13日,洋白菜,1.8
2013年12月15日,洋白菜,1.8
2013年12月16日,洋白菜,1.8
2013年12月17日,洋白菜,1.8
2013年12月18日,洋白菜,1.8
2013年12月19日,洋白菜,1.8
2013年12月20日,洋白菜,1.8
2013年12月23日,洋白菜,1.8
2013年12月24日,洋白菜,1.8
2013年12月26日,洋白菜,1.7
2013年12月27日,洋白菜,1.7
2013年12月28日,洋白菜,1.7
2013年12月30日,洋白菜,1.7
2013年12月31日,洋白菜,1.7
2014年1月1日,洋白菜,1.7
2014年1月2日,洋白菜,1.7
2014年1月3日,洋白菜,1.7
2014年1月7日,洋白菜,1.7
2014年1月8日,洋白菜,1.7
2014年1月9日,洋白菜,1.7
2014年1月10日,洋白菜,1.7
2014年1月12日,洋白菜,1.5
2014年1月13日,洋白菜,1.5
2014年1月14日,洋白菜,1.5
2014年1月15日,洋白菜,1.5
2014年1月16日,洋白菜,1.5
2014年1月17日,洋白菜,1.4
2014年1月20日,洋白菜,1.4
2014年1月21日,洋白菜,1.4
2014年1月22日,洋白菜,1.4
2014年1月23日,洋白菜,1.4
2014年1月24日,洋白菜,1.4
2014年1月25日,洋白菜,1.4
2014年1月27日,洋白菜,1.4
2014年1月28日,洋白菜,1.4
2014年1月29日,洋白菜,1.4
2014年2月7日,洋白菜,1.7
2014年2月8日,洋白菜,1.7
2014年2月10日,洋白菜,2
2014年2月11日,洋白菜,2
2014年2月12日,洋白菜,1.6
2014年2月13日,洋白菜,1.6
2014年2月14日,洋白菜,1.4
2014年2月15日,洋白菜,1.4
2014年2月17日,洋白菜,1.4
2014年2月18日,洋白菜,1.4
2014年2月19日,洋白菜,1.4
2014年2月21日,洋白菜,1.4
2014年2月23日,洋白菜,1.4
2014年2月24日,洋白菜,1.4
2014年2月25日,洋白菜,1.4
2014年2月26日,洋白菜,1.4
2014年2月27日,洋白菜,1.4
2014年2月28日,洋白菜,1.4
2014年3月3日,洋白菜,1.4
2014年3月4日,洋白菜,1.4
2014年3月5日,洋白菜,1.4
2014年3月6日,洋白菜,1.2
2014年3月7日,洋白菜,1.2
2014年3月9日,洋白菜,1.4
2014年3月11日,洋白菜,1.4
2014年3月13日,洋白菜,1.4
2014年3月14日,洋白菜,1.4
2014年3月17日,洋白菜,1.4
2014年3月18日,洋白菜,1.4
2014年3月19日,洋白菜,1.4
2014年3月20日,洋白菜,1.4
2014年3月21日,洋白菜,1.4
2014年3月22日,洋白菜,1.4
2014年3月24日,洋白菜,1.4
2014年3月25日,洋白菜,1.4
2014年3月26日,洋白菜,1.4
2014年3月27日,洋白菜,1.4
2014年3月28日,洋白菜,1.4
2014年3月29日,洋白菜,1.4
2014年3月31日,洋白菜,1.4
2014年4月1日,洋白菜,1.4
2014年4月2日,洋白菜,1.4
2014年4月4日,洋白菜,1.6
2014年4月7日,洋白菜,1.6
2014年4月8日,洋白菜,1.6
2014年4月9日,洋白菜,2.4
2014年4月10日,洋白菜,2
2014年4月11日,洋白菜,2
2014年4月14日,洋白菜,1.4
2014年4月15日,洋白菜,1.4
2014年4月16日,洋白菜,1.4
2014年4月17日,洋白菜,1.4
2014年4月18日,洋白菜,1.4
2014年4月21日,洋白菜,1.4
2014年4月24日,洋白菜,1.2
2014年4月28日,洋白菜,0.9
2014年4月29日,洋白菜,0.9
2014年4月30日,洋白菜,0.9
2014年5月3日,洋白菜,0.9
2014年5月4日,洋白菜,0.9
2014年5月5日,洋白菜,1.2
2014年5月6日,洋白菜,1.2
2014年5月7日,洋白菜,1.2
2014年5月8日,洋白菜,1.2
2014年5月9日,洋白菜,1.2
2014年5月12日,洋白菜,2
2014年5月13日,洋白菜,1.6
2014年5月14日,洋白菜,1.6
2014年5月15日,洋白菜,1.4
2014年5月16日,洋白菜,1.2
2014年5月19日,洋白菜,1.2
2014年5月20日,洋白菜,1.2
2014年5月21日,洋白菜,1
2014年5月22日,洋白菜,1
2014年5月23日,洋白菜,1
2014年5月25日,洋白菜,1
2014年5月26日,洋白菜,1
2014年5月27日,洋白菜,1
2014年5月28日,洋白菜,1
2014年5月29日,洋白菜,0.8
2014年5月30日,洋白菜,0.8
2014年6月3日,洋白菜,0.8
2014年6月9日,洋白菜,0.6
2014年6月10日,洋白菜,0.8
2014年6月11日,洋白菜,0.8
2014年6月12日,洋白菜,0.8
2014年6月13日,洋白菜,0.8
2014年6月16日,洋白菜,0.8
2014年6月17日,洋白菜,0.8
2014年6月18日,洋白菜,0.8
2014年6月19日,洋白菜,0.8
2014年6月20日,洋白菜,0.6
2014年6月23日,洋白菜,0.6
2014年6月24日,洋白菜,0.6
2014年6月25日,洋白菜,0.6
2014年6月26日,洋白菜,0.6
2014年6月27日,洋白菜,0.6
2014年6月30日,洋白菜,0.6
2014年7月1日,洋白菜,0.7
2014年7月2日,洋白菜,0.7
2014年7月3日,洋白菜,0.7
2014年7月4日,洋白菜,0.7
2014年7月7日,洋白菜,0.7
2014年7月8日,洋白菜,0.7
2014年7月9日,洋白菜,0.7
2014年7月10日,洋白菜,0.8
2014年7月11日,洋白菜,0.8
2014年7月12日,洋白菜,0.9
2014年7月14日,洋白菜,0.9
2014年7月15日,洋白菜,0.9
2014年7月16日,洋白菜,0.9
2014年7月17日,洋白菜,1
2014年7月18日,洋白菜,1
2014年7月21日,洋白菜,1
2014年7月22日,洋白菜,1
2014年7月23日,洋白菜,1
2014年7月24日,洋白菜,1
2014年7月25日,洋白菜,1
2014年7月31日,洋白菜,1
2014年8月1日,洋白菜,1
2014年8月2日,洋白菜,1
2014年8月4日,洋白菜,1
2014年8月5日,洋白菜,1
2014年8月6日,洋白菜,1
2014年8月7日,洋白菜,0.8
2014年8月8日,洋白菜,0.8
2014年8月11日,洋白菜,1
2014年8月12日,洋白菜,0.8
2014年8月13日,洋白菜,0.9
2014年8月14日,洋白菜,0.9
2014年8月15日,洋白菜,0.9
2014年8月18日,洋白菜,1
2014年8月19日,洋白菜,1
2014年8月20日,洋白菜,1
2014年8月21日,洋白菜,0.8
2014年8月22日,洋白菜,0.8
2014年8月25日,洋白菜,0.8
2014年8月26日,洋白菜,0.8
2014年8月27日,洋白菜,0.8
2014年8月28日,洋白菜,0.8
2014年8月29日,洋白菜,0.8
2014年9月1日,洋白菜,0.8
2014年9月2日,洋白菜,0.8
2014年9月3日,洋白菜,0.8
2014年9月4日,洋白菜,0.8
2014年9月5日,洋白菜,0.8
2014年9月9日,洋白菜,0.8
2014年9月10日,洋白菜,0.8
2014年9月11日,洋白菜,0.8
2014年9月12日,洋白菜,0.8
2014年9月15日,洋白菜,0.8
2014年9月16日,洋白菜,0.8
2014年9月17日,洋白菜,0.8
2014年9月18日,洋白菜,0.8
2014年9月19日,洋白菜,0.8
2014年9月22日,洋白菜,0.8
2014年9月23日,洋白菜,0.8
2014年9月24日,洋白菜,0.8
2014年9月28日,洋白菜,0.8
2014年9月29日,洋白菜,0.8
2014年10月8日,洋白菜,0.8
2014年10月9日,洋白菜,0.8
2014年10月13日,洋白菜,0.8
2014年10月14日,洋白菜,0.8
2014年10月15日,洋白菜,0.8
2014年10月16日,洋白菜,0.8
2014年10月17日,洋白菜,0.8
2014年10月20日,洋白菜,0.6
2014年10月21日,洋白菜,0.6
2014年10月22日,洋白菜,0.6
2014年10月23日,洋白菜,0.6
2014年10月24日,洋白菜,0.6
2014年10月27日,洋白菜,0.5
2014年10月28日,洋白菜,0.5
2014年10月29日,洋白菜,0.5
2014年10月30日,洋白菜,0.5
2014年10月31日,洋白菜,0.6
2014年11月3日,洋白菜,0.6
2014年11月4日,洋白菜,0.6
2014年11月5日,洋白菜,0.6
2014年11月6日,洋白菜,0.6
2014年11月7日,洋白菜,0.6
2014年11月10日,洋白菜,0.6
2014年11月11日,洋白菜,0.6
2014年11月12日,洋白菜,0.6
2014年11月13日,洋白菜,0.7
2014年11月14日,洋白菜,0.7
2014年11月17日,洋白菜,0.7
2014年11月18日,洋白菜,0.7
2014年11月19日,洋白菜,0.7
2014年11月20日,洋白菜,0.7
2014年11月21日,洋白菜,0.7
2014年11月24日,洋白菜,1
2014年11月25日,洋白菜,1.2
2014年11月26日,洋白菜,1.2
2014年11月27日,洋白菜,1.2
2014年11月28日,洋白菜,0.8
2014年12月1日,洋白菜,1.2
2014年12月2日,洋白菜,1.2
2014年12月8日,洋白菜,1.2
2014年12月9日,洋白菜,1
2014年12月10日,洋白菜,1
2014年12月11日,洋白菜,1
2014年12月12日,洋白菜,1
2014年12月15日,洋白菜,1
2014年12月16日,洋白菜,1
2014年12月17日,洋白菜,1
2014年12月18日,洋白菜,1
2014年12月19日,洋白菜,1
2014年12月22日,洋白菜,1
2014年12月23日,洋白菜,1
2014年12月24日,洋白菜,1
2014年12月25日,洋白菜,1.2
2014年12月26日,洋白菜,1.2
2014年12月29日,洋白菜,1.4
2014年12月30日,洋白菜,1.6
2014年12月31日,洋白菜,1.6
2015年1月4日,洋白菜,1.6
2015年1月5日,洋白菜,1.4
2015年1月6日,洋白菜,1.4
2015年1月7日,洋白菜,1.5
2015年1月8日,洋白菜,1.5
2015年1月9日,洋白菜,1.5
2015年1月12日,洋白菜,1.8
2015年1月14日,洋白菜,1.8
2015年1月15日,洋白菜,1.8
2015年1月16日,洋白菜,1.8
2015年1月19日,洋白菜,1.8
2015年1月20日,洋白菜,1.8
2015年1月21日,洋白菜,1.8
2015年1月22日,洋白菜,1.8
2015年1月23日,洋白菜,1.9
2015年1月26日,洋白菜,1.9
2015年1月27日,洋白菜,1.9
2015年1月28日,洋白菜,2
2015年1月29日,洋白菜,3
2015年1月30日,洋白菜,2.8
2015年2月2日,洋白菜,2.8
2015年2月3日,洋白菜,2.6
2015年2月4日,洋白菜,2.4
2015年2月5日,洋白菜,2.4
2015年2月8日,洋白菜,2.4
2015年2月9日,洋白菜,2
2015年2月10日,洋白菜,2
2015年2月11日,洋白菜,2
2015年2月13日,洋白菜,2
2015年2月16日,洋白菜,2.2
2015年2月17日,洋白菜,2.2
2015年2月25日,洋白菜,1.4
2015年2月26日,洋白菜,1.4
2015年2月27日,洋白菜,1.4
2015年3月2日,洋白菜,1.8
2015年3月3日,洋白菜,1.8
2015年3月4日,洋白菜,1.8
2015年3月5日,洋白菜,1.6
2015年3月6日,洋白菜,1.6
2015年3月9日,洋白菜,1.6
2015年3月10日,洋白菜,1.6
2015年3月11日,洋白菜,1.6
2015年3月12日,洋白菜,1.6
2015年3月13日,洋白菜,1.6
2015年3月16日,洋白菜,1.6
2015年3月17日,洋白菜,1.4
2015年3月18日,洋白菜,1.4
2015年3月19日,洋白菜,1.4
2015年3月20日,洋白菜,1.4
2015年3月23日,洋白菜,1.4
2015年3月24日,洋白菜,1.4
2015年3月25日,洋白菜,1.6
2015年3月26日,洋白菜,1.6
2015年3月27日,洋白菜,1.6
2015年3月30日,洋白菜,1.6
2015年3月31日,洋白菜,1.6
2015年4月1日,洋白菜,1.6
2015年4月2日,洋白菜,1.6
2015年4月3日,洋白菜,1.8
2015年4月7日,洋白菜,3.4
2015年4月8日,洋白菜,2.8
2015年4月9日,洋白菜,2.8
2015年4月10日,洋白菜,2.8
2015年4月13日,洋白菜,2.4
2015年4月14日,洋白菜,2.4
2015年4月16日,洋白菜,2.4
2015年4月17日,洋白菜,2.4
2015年4月20日,洋白菜,2.4
2015年4月21日,洋白菜,2.4
2015年4月22日,洋白菜,2
2015年4月23日,洋白菜,1.8
2015年4月24日,洋白菜,1.8
2015年4月27日,洋白菜,1.6
2015年4月28日,洋白菜,1.4
2015年4月29日,洋白菜,1.4
2015年4月30日,洋白菜,1.4
2015年5月4日,洋白菜,2
2015年5月5日,洋白菜,1.6
2015年5月6日,洋白菜,1.6
2015年5月7日,洋白菜,1.6
2015年5月8日,洋白菜,1.6
2015年5月11日,洋白菜,1.2
2015年5月12日,洋白菜,1.2
2015年5月13日,洋白菜,1.6
2015年5月14日,洋白菜,1.6
2015年5月15日,洋白菜,1.4
2015年5月18日,洋白菜,1.6
2015年5月19日,洋白菜,1.6
2015年5月20日,洋白菜,1.6
2015年5月21日,洋白菜,1.6
2015年5月22日,洋白菜,1.6
2015年5月25日,洋白菜,1.6
2015年5月26日,洋白菜,1.7
2015年5月27日,洋白菜,1.8
2015年5月28日,洋白菜,2.2
2015年5月29日,洋白菜,2.2
2015年6月1日,洋白菜,2.2
2015年6月2日,洋白菜,2.2
2015年6月3日,洋白菜,2.2
2015年6月4日,洋白菜,2.4
2015年6月5日,洋白菜,2.4
2015年6月9日,洋白菜,2.4
2015年6月10日,洋白菜,2.6
2015年6月11日,洋白菜,2.6
2015年6月12日,洋白菜,2.6
2015年6月15日,洋白菜,2.6
2015年6月16日,洋白菜,2.6
2015年6月17日,洋白菜,2.6
2015年6月18日,洋白菜,2.6
2015年6月19日,洋白菜,2.6
2015年6月23日,洋白菜,2
2015年6月24日,洋白菜,2
2015年6月25日,洋白菜,2
2015年6月26日,洋白菜,2.2
2015年6月29日,洋白菜,2
2015年6月30日,洋白菜,2
2015年7月1日,洋白菜,2
2015年7月2日,洋白菜,2
2015年7月3日,洋白菜,2
2015年7月6日,洋白菜,1.6
2015年7月7日,洋白菜,1.6
2015年7月8日,洋白菜,1.6
2015年7月10日,洋白菜,1.6
2015年7月13日,洋白菜,1.6
2015年7月14日,洋白菜,1.6
2015年7月15日,洋白菜,1.6
2015年7月16日,洋白菜,1.6
2015年7月17日,洋白菜,1.6
2015年7月20日,洋白菜,1.6
2015年7月21日,洋白菜,1.6
2015年7月22日,洋白菜,1.6
2015年7月23日,洋白菜,1.6
2015年7月24日,洋白菜,1.6
2015年7月27日,洋白菜,1.6
2015年7月28日,洋白菜,1.6
2015年7月30日,洋白菜,1.2
2015年7月31日,洋白菜,1.2
2015年8月3日,洋白菜,1.6
2015年8月4日,洋白菜,2.4
2015年8月5日,洋白菜,2
2015年8月6日,洋白菜,2
2015年8月7日,洋白菜,2
2015年8月10日,洋白菜,2.2
2015年8月11日,洋白菜,2.2
2015年8月12日,洋白菜,2.2
2015年8月14日,洋白菜,2
2015年8月17日,洋白菜,1.8
2015年8月19日,洋白菜,1.8
2015年8月20日,洋白菜,2
2015年8月21日,洋白菜,2
2015年8月22日,洋白菜,1.8
2015年8月24日,洋白菜,1.8
2015年8月25日,洋白菜,1.8
2015年8月26日,洋白菜,1.8
2015年8月27日,洋白菜,1.8
2015年8月28日,洋白菜,1.8
2015年8月31日,洋白菜,1.8
2015年9月1日,洋白菜,1.8
2015年9月2日,洋白菜,1.8
2015年9月6日,洋白菜,1.8
2015年9月7日,洋白菜,1.6
2015年9月8日,洋白菜,1.6
2015年9月9日,洋白菜,1.6
2015年9月10日,洋白菜,1.6
2015年9月11日,洋白菜,1.4
2015年9月14日,洋白菜,1.4
2015年9月15日,洋白菜,1.4
2015年9月16日,洋白菜,1.4
2015年9月17日,洋白菜,1.4
2015年9月18日,洋白菜,1
2015年9月21日,洋白菜,1.2
2015年9月24日,洋白菜,1.2
2015年9月28日,洋白菜,1.2
2015年9月29日,洋白菜,1.2
2015年9月30日,洋白菜,1.2
2015年10月8日,洋白菜,0.8
2015年10月9日,洋白菜,0.8
2015年10月10日,洋白菜,0.8
2015年10月12日,洋白菜,0.8
2015年10月14日,洋白菜,0.9
2015年10月15日,洋白菜,0.9
2015年10月16日,洋白菜,0.9
2015年10月17日,洋白菜,0.9
2015年10月19日,洋白菜,1
2015年10月20日,洋白菜,1
2015年10月21日,洋白菜,1
2015年10月22日,洋白菜,0.8
2015年10月23日,洋白菜,0.8
2015年10月26日,洋白菜,0.9
2015年10月27日,洋白菜,0.9
2015年10月28日,洋白菜,0.9
2015年10月29日,洋白菜,0.9
2015年10月30日,洋白菜,0.9
2015年11月1日,洋白菜,0.9
2015年11月2日,洋白菜,0.9
2015年11月3日,洋白菜,0.9
2015年11月4日,洋白菜,0.9
2015年11月5日,洋白菜,0.9
2015年11月6日,洋白菜,0.9
2015年11月7日,洋白菜,1
2015年11月9日,洋白菜,1
2015年11月10日,洋白菜,1
2015年11月11日,洋白菜,1
2015年11月13日,洋白菜,1
2015年11月14日,洋白菜,1
2015年11月16日,洋白菜,1
2015年11月17日,洋白菜,1
2015年11月18日,洋白菜,1
2015年11月19日,洋白菜,1
2015年11月20日,洋白菜,1
2015年11月22日,洋白菜,1
2015年11月23日,洋白菜,1
2015年11月24日,洋白菜,1
2015年11月25日,洋白菜,1
2015年11月26日,洋白菜,1.2
2015年11月27日,洋白菜,1.2
2015年11月30日,洋白菜,1.2
2015年12月1日,洋白菜,1.2
2015年12月2日,洋白菜,1.2
2015年12月3日,洋白菜,1.7
2015年12月4日,洋白菜,1.2
2015年12月7日,洋白菜,1.2
2015年12月8日,洋白菜,1.2
2015年12月9日,洋白菜,1.2
2015年12月10日,洋白菜,1.2
2015年12月11日,洋白菜,1.4
2015年12月14日,洋白菜,1.4
2015年12月15日,洋白菜,1.4
2015年12月16日,洋白菜,1.4
2015年12月17日,洋白菜,1.4
2015年12月18日,洋白菜,1.4
2015年12月21日,洋白菜,1.4
2015年12月22日,洋白菜,1.4
2015年12月23日,洋白菜,1.4
2015年12月24日,洋白菜,1.4
2015年12月25日,洋白菜,1.4
2015年12月28日,洋白菜,1.4
2015年12月29日,洋白菜,1.4
2015年12月30日,洋白菜,1.4
2015年12月31日,洋白菜,1.4
2016年1月4日,洋白菜,1.4
2016年1月5日,洋白菜,1.4
2016年1月6日,洋白菜,1.4
2016年1月7日,洋白菜,1.6
2016年1月8日,洋白菜,1.6
2016年1月11日,洋白菜,1.6
2016年1月12日,洋白菜,1.6
2016年1月13日,洋白菜,1.6
2016年1月14日,洋白菜,1.6
2016年1月15日,洋白菜,1.6
2016年1月18日,洋白菜,1.6
2016年1月19日,洋白菜,1.6
2016年1月20日,洋白菜,1.6
2016年1月21日,洋白菜,1.6
2016年1月22日,洋白菜,1.6
2016年1月25日,洋白菜,2.2
2016年1月26日,洋白菜,2.2
2016年1月27日,洋白菜,2.2
2016年1月28日,洋白菜,2.2
2016年1月29日,洋白菜,3.2
2016年2月1日,洋白菜,3.6
2016年2月2日,洋白菜,2.8
2016年2月3日,洋白菜,2.8
2016年2月4日,洋白菜,2.8
2016年2月5日,洋白菜,2.8
2016年2月6日,洋白菜,2.6
2016年2月18日,洋白菜,3.2
2016年2月19日,洋白菜,3
2016年2月22日,洋白菜,3.8
2016年2月23日,洋白菜,3.2
2016年2月24日,洋白菜,3.2
2016年2月25日,洋白菜,3.2
2016年2月26日,洋白菜,3.2
2016年2月29日,洋白菜,3.8
2016年3月1日,洋白菜,3.8
2016年3月2日,洋白菜,4
2016年3月3日,洋白菜,4
2016年3月4日,洋白菜,4
2016年3月7日,洋白菜,4
2016年3月8日,洋白菜,4
2016年3月9日,洋白菜,4.2
2016年3月10日,洋白菜,4.2
2016年3月11日,洋白菜,4.2
2016年3月14日,洋白菜,4.2
2016年3月15日,洋白菜,4
2016年3月16日,洋白菜,4.2
2016年3月17日,洋白菜,4.2
2016年3月18日,洋白菜,4.2
2016年3月21日,洋白菜,4
2016年3月22日,洋白菜,4
2016年3月23日,洋白菜,4
2016年3月24日,洋白菜,3.6
2016年3月25日,洋白菜,3.6
2016年3月28日,洋白菜,5
2016年3月29日,洋白菜,5.4
2016年3月30日,洋白菜,5.4
2016年3月31日,洋白菜,6
2016年4月1日,洋白菜,5.8
2016年4月5日,洋白菜,4.6
2016年4月6日,洋白菜,5.2
2016年4月7日,洋白菜,5.2
2016年4月8日,洋白菜,4.2
2016年4月12日,洋白菜,2.8
2016年4月13日,洋白菜,2.4
2016年4月14日,洋白菜,2.2
2016年4月15日,洋白菜,2.2
2016年4月18日,洋白菜,2.2
2016年4月19日,洋白菜,2.2
2016年4月20日,洋白菜,2.2
2016年4月21日,洋白菜,2.2
2016年4月22日,洋白菜,2.2
2016年4月25日,洋白菜,1.6
2016年4月26日,洋白菜,1.6
2016年4月27日,洋白菜,1.6
2016年4月28日,洋白菜,1.6
2016年4月29日,洋白菜,1.6
2016年5月3日,洋白菜,1.6
2016年5月4日,洋白菜,1.4
2016年5月5日,洋白菜,1.4
2016年5月6日,洋白菜,1.4
2016年5月9日,洋白菜,1.2
2016年5月10日,洋白菜,1
2016年5月11日,洋白菜,1
2016年5月13日,洋白菜,1.2
2016年5月16日,洋白菜,1.2
2016年5月17日,洋白菜,1.2
2016年5月18日,洋白菜,1.2
2016年5月19日,洋白菜,1.2
2016年5月20日,洋白菜,1.2
2016年5月23日,洋白菜,0.8
2016年5月24日,洋白菜,0.8
2016年5月25日,洋白菜,0.8
2016年5月26日,洋白菜,0.8
2016年5月27日,洋白菜,0.8
2016年5月30日,洋白菜,0.8
2016年5月31日,洋白菜,0.8
2016年6月1日,洋白菜,0.8
2016年6月2日,洋白菜,0.8
2016年6月3日,洋白菜,0.8
2016年6月6日,洋白菜,0.8
2016年6月7日,洋白菜,0.8
2016年6月8日,洋白菜,0.5
2016年6月12日,洋白菜,0.5
2016年6月13日,洋白菜,0.5
2016年6月14日,洋白菜,0.5
2016年6月15日,洋白菜,0.5
2016年6月16日,洋白菜,0.4
2016年6月17日,洋白菜,0.4
2016年6月18日,洋白菜,0.4
2016年6月20日,洋白菜,0.4
2016年6月21日,洋白菜,0.4
2016年6月22日,洋白菜,0.4
2016年6月23日,洋白菜,0.4
2016年6月24日,洋白菜,0.4
2016年6月26日,洋白菜,0.4
2016年6月27日,洋白菜,0.4
2016年6月28日,洋白菜,0.4
2016年6月29日,洋白菜,0.4
2016年6月30日,洋白菜,0.4
2016年7月1日,洋白菜,0.4
2016年7月3日,洋白菜,0.4
2016年7月4日,洋白菜,0.4
2016年7月5日,洋白菜,0.4
2016年7月6日,洋白菜,0.4
2016年7月7日,洋白菜,0.4
2016年7月8日,洋白菜,0.4
2016年7月9日,洋白菜,0.4
2016年7月10日,洋白菜,0.4
2016年7月19日,洋白菜,0.4
2016年7月20日,洋白菜,0.4
2016年7月21日,洋白菜,0.4
2016年7月22日,洋白菜,0.4
2016年7月23日,洋白菜,0.4
2016年7月25日,洋白菜,0.4
2016年7月26日,洋白菜,0.4
2016年7月27日,洋白菜,0.4
2016年7月28日,洋白菜,0.4
2016年7月29日,洋白菜,0.4
2016年7月30日,洋白菜,0.4
2016年8月1日,洋白菜,0.5
2016年8月2日,洋白菜,0.5
2016年8月3日,洋白菜,0.6
2016年8月4日,洋白菜,0.6
2016年8月5日,洋白菜,0.4
2016年8月7日,洋白菜,0.4
2016年8月8日,洋白菜,0.4
2016年8月10日,洋白菜,0.4
2016年8月11日,洋白菜,0.4
2016年8月14日,洋白菜,0.4
2016年8月15日,洋白菜,0.4
2016年8月16日,洋白菜,0.4
2016年8月17日,洋白菜,0.4
2016年8月18日,洋白菜,0.4
2016年8月19日,洋白菜,0.4
2016年8月22日,洋白菜,0.4
2016年8月23日,洋白菜,0.4
2016年8月24日,洋白菜,0.4
2016年8月25日,洋白菜,0.4
2016年8月26日,洋白菜,0.4
2016年8月28日,洋白菜,0.4
2016年8月29日,洋白菜,0.4
2016年8月30日,洋白菜,0.4
2016年8月31日,洋白菜,0.4
2016年9月1日,洋白菜,0.4
2016年9月2日,洋白菜,0.5
2016年9月4日,洋白菜,0.5
2016年9月5日,洋白菜,0.5
2016年9月6日,洋白菜,0.5
2016年9月7日,洋白菜,0.5
2016年9月8日,洋白菜,0.5
2016年9月9日,洋白菜,0.5
2016年9月13日,洋白菜,0.5
2016年9月14日,洋白菜,0.5
2016年9月18日,洋白菜,0.7
2016年9月19日,洋白菜,1.1
2016年9月20日,洋白菜,1.1
2016年9月21日,洋白菜,1
2016年9月22日,洋白菜,1
2016年9月23日,洋白菜,1
2016年9月26日,洋白菜,1
2016年9月27日,洋白菜,1
2016年9月28日,洋白菜,1
2016年9月29日,洋白菜,1
2016年9月30日,洋白菜,1
2016年10月5日,洋白菜,1.3
2016年10月8日,洋白菜,1.3
2016年10月9日,洋白菜,1.3
2016年10月10日,洋白菜,1.3
2016年10月11日,洋白菜,1.3
2016年10月12日,洋白菜,1.4
2016年10月13日,洋白菜,1.4
2016年10月14日,洋白菜,1.4
2016年10月17日,洋白菜,1.4
2016年10月18日,洋白菜,1.4
2016年10月19日,洋白菜,1.4
2016年10月20日,洋白菜,1.4
2016年10月21日,洋白菜,1.4
2016年10月24日,洋白菜,1.3
2016年10月25日,洋白菜,1.2
2016年10月26日,洋白菜,1.2
2016年10月27日,洋白菜,1.2
